step,month,day,hour,kwh_total,kwh_cooling,kwh_heating,kwh_fans,kwh_lights,kw_demand,base_cool_sp,base_heat_sp,mean_temp,mean_pmv,pmv_in_band,occupied,policy_reason
757,7,8,21.5,3.3961538687191615,0.0,0.0,0.0,0.26813901328740164,13.584615474876646,26.7,15.6,27.336,0.4712,0.5333,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
758,7,8,21.75,3.3961538687191615,0.0,0.0,0.0,0.26813901328740164,13.584615474876646,26.7,15.6,27.317,0.4699,0.5333,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
759,7,8,22.0,3.3961538687191615,0.0,0.0,0.0,0.26813901328740164,13.584615474876646,26.7,15.6,27.301,0.4687,0.5333,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
760,7,8,22.25,3.3961538687191615,0.0,0.0,0.0,0.26813901328740164,13.584615474876646,26.7,15.6,27.292,0.4693,0.5333,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
761,7,8,22.5,3.3961538687191615,0.0,0.0,0.0,0.26813901328740164,13.584615474876646,26.7,15.6,27.287,0.4709,0.5333,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
762,7,8,22.75,3.3961538687191615,0.0,0.0,0.0,0.26813901328740164,13.584615474876646,26.7,15.6,27.282,0.4729,0.4667,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
763,7,8,23.0,3.3961538687191615,0.0,0.0,0.0,0.26813901328740164,13.584615474876646,26.7,15.6,27.276,0.4753,0.4667,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
764,7,8,23.25,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,27.304,0.4839,0.4667,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
765,7,8,23.5,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,27.335,0.4918,0.4667,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
766,7,8,23.75,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,27.35,0.4957,0.4667,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
767,7,8,24.0,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,27.351,0.4955,0.4667,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
768,7,9,0.25,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,27.344,0.4931,0.4667,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
769,7,9,0.5,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,27.334,0.4897,0.4667,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
770,7,9,0.75,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,27.322,0.486,0.4667,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
771,7,9,1.0,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,27.31,0.4822,0.4667,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
772,7,9,1.25,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,27.298,0.4782,0.4667,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
773,7,9,1.5,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,27.284,0.474,0.4667,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
774,7,9,1.75,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,27.271,0.4697,0.4667,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
775,7,9,2.0,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,27.256,0.4653,0.4667,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
776,7,9,2.25,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,27.244,0.4614,0.4667,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
777,7,9,2.5,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,27.234,0.458,0.4667,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
778,7,9,2.75,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,27.224,0.4548,0.4667,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
779,7,9,3.0,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,27.215,0.4517,0.4667,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
780,7,9,3.25,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,27.203,0.4479,0.4667,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
781,7,9,3.5,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,27.19,0.4437,0.5333,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
782,7,9,3.75,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,27.175,0.4392,0.5333,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
783,7,9,4.0,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,27.161,0.4347,0.5333,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
784,7,9,4.25,10.213887569191254,5.671460904131918,0.0,0.5417419349387669,0.26813901328740164,40.855550276765015,25.6,17.8,26.312,0.2732,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
785,7,9,4.5,10.505296003031747,5.962869337972412,0.0,0.5417419349387669,0.26813901328740164,42.02118401212699,26.7,15.6,25.64,0.1247,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
786,7,9,4.75,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.098,0.1823,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
787,7,9,5.0,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.671,0.2907,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
788,7,9,5.25,11.721881592793578,5.708615931406255,0.0,0.5417419349387669,0.26813901328740164,46.88752637117431,26.7,15.6,26.169,0.2086,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
789,7,9,5.5,12.519571350374255,6.0345306685888,0.0,0.5417419349387669,0.7399140336855354,50.07828540149702,25.0,20.0,25.606,0.0949,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
790,7,9,5.75,11.193036372333095,6.06946286190028,0.0,0.5417419349387669,0.687364604410273,44.77214548933238,25.0,20.0,25.492,0.0682,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
791,7,9,6.0,11.251910089932673,6.191232143874559,0.0,0.5417419349387669,0.6244921672807268,45.00764035973069,25.0,20.0,25.579,0.0854,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
792,7,9,6.25,22.50467809095193,13.030887140165037,0.0,0.9643889765755438,1.7942614437525854,90.01871236380772,24.0,21.0,25.046,-0.0008,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
793,7,9,6.5,19.648907977685425,10.483534675830787,0.0,0.6844869744856614,1.7652270698331713,78.5956319107417,24.0,21.0,24.993,-0.0146,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
794,7,9,6.75,24.737174250311742,13.551044479189898,0.0,2.7205916647651693,1.7498917865293555,98.94869700124697,24.0,21.0,25.023,0.0146,1.0,0,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
795,7,9,7.0,32.96452650553726,17.083267510761846,0.0,7.419265566875741,1.7463539401827715,131.85810602214903,24.0,21.0,25.04,0.0838,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
796,7,9,7.25,37.79571592364496,15.32041752370165,0.0,2.8479478347806655,5.239061820548314,151.18286369457985,24.0,21.0,24.579,0.0232,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
797,7,9,7.5,37.22276551751024,15.272025890517154,0.0,2.318795351635942,5.239061820548314,148.89106207004096,24.0,21.0,24.508,-0.0189,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
798,7,9,7.75,40.52914770029883,16.74839978637104,0.0,4.148803638570652,5.239061820548314,162.11659080119531,24.0,21.0,24.561,-0.0256,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
799,7,9,8.0,40.775699329997366,16.97386718273032,0.0,4.169887871909908,5.239061820548314,163.10279731998946,24.0,21.0,24.58,-0.0222,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
800,7,9,8.25,37.675456661840684,16.32196048774246,0.0,3.8172030980898213,5.239061820548314,150.70182664736274,24.0,21.0,24.56,-0.0232,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
801,7,9,8.5,37.48372657622049,16.149884119476173,0.0,3.797549380735912,5.239061820548314,149.93490630488196,24.0,21.0,24.54,-0.0235,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
802,7,9,8.75,37.69286480280515,16.17963442253838,0.0,3.9769373042583656,5.239061820548314,150.7714592112206,24.0,21.0,24.549,-0.0192,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
803,7,9,9.0,37.91350958153247,16.364843941039172,0.0,4.012372564484905,5.239061820548314,151.6540383261299,24.0,21.0,24.564,-0.0124,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
804,7,9,9.25,37.53225823410853,16.475730347774718,0.0,4.00384654713467,5.239061820548314,150.12903293643413,24.0,21.0,24.56,-0.0096,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
805,7,9,9.5,37.78386892509659,16.693842371501145,0.0,4.037345214396303,5.239061820548314,151.13547570038637,24.0,21.0,24.559,-0.0072,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
806,7,9,9.75,38.04594484458502,16.923285156391326,0.0,4.069978348994563,5.239061820548314,152.1837793783401,24.0,21.0,24.565,-0.0031,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
807,7,9,10.0,38.30353730236148,17.14925719241489,0.0,4.1015987707474455,5.239061820548314,153.2141492094459,24.0,21.0,24.571,0.0012,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
808,7,9,10.25,38.737977489036204,17.04031104626782,0.0,4.161373366759978,5.239061820548314,154.95190995614482,24.0,21.0,24.579,0.0048,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
809,7,9,10.5,38.57654678194837,16.856757185120834,0.0,4.183496520819139,5.239061820548314,154.3061871277935,24.0,21.0,24.577,0.0057,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
810,7,9,10.75,38.31567073680351,16.605132168774464,0.0,4.1742454920206455,5.239061820548314,153.26268294721405,24.0,21.0,24.563,-0.0001,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
811,7,9,11.0,38.02693279003288,16.332587912477365,0.0,4.1580518015471135,5.239061820548314,152.10773116013152,24.0,21.0,24.545,-0.0082,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
812,7,9,11.25,37.3119912048217,16.47555459871002,0.0,3.090608568179216,5.239061820548314,149.2479648192868,24.0,21.0,24.53,-0.0188,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
813,7,9,11.5,37.241987747117236,16.674233181182956,0.0,2.8219265280018115,5.239061820548314,148.96795098846894,24.0,21.0,24.539,-0.0227,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
814,7,9,11.75,37.30394097785739,16.834729494286695,0.0,2.723383445638231,5.239061820548314,149.21576391142955,24.0,21.0,24.543,-0.0326,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
815,7,9,12.0,37.28394810881204,16.880456540905428,0.0,2.6576635299741422,5.239061820548314,149.13579243524816,24.0,21.0,24.548,-0.0391,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
816,7,9,12.25,38.31042985857706,17.27871981349777,0.0,3.092407165936515,5.239061820548314,153.24171943430824,24.0,21.0,24.506,-0.0501,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
817,7,9,12.5,37.967823063756015,17.248745952069054,0.0,2.7797742325441974,5.239061820548314,151.87129225502406,24.0,21.0,24.5,-0.0574,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
818,7,9,12.75,38.060523503111575,17.278272553469787,0.0,2.842948070499017,5.239061820548314,152.2420940124463,24.0,21.0,24.499,-0.0591,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
819,7,9,13.0,38.21003949276076,17.4048800478628,0.0,2.865856565755175,5.239061820548314,152.84015797104303,24.0,21.0,24.499,-0.057,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
820,7,9,13.25,37.12942498251781,17.27134007426507,0.0,2.8054035690535977,5.239061820548314,148.51769993007125,24.0,21.0,24.499,-0.0536,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
821,7,9,13.5,37.3289286357637,17.425555023634665,0.0,2.850692272929904,5.239061820548314,149.3157145430548,24.0,21.0,24.499,-0.0493,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
822,7,9,13.75,37.56541638068399,17.55573984684781,0.0,2.9569951946370368,5.239061820548314,150.26166552273597,24.0,21.0,24.499,-0.046,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
823,7,9,14.0,37.85939871908205,17.676087032469884,0.0,3.1306303474130273,5.239061820548314,151.4375948763282,24.0,21.0,24.499,-0.0401,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
824,7,9,14.25,38.12679283003689,17.65575118840545,0.0,3.4183603024322973,5.239061820548314,152.50717132014756,24.0,21.0,24.499,-0.0351,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
825,7,9,14.5,38.237539022188955,17.641706216980435,0.0,3.5431514660093844,5.239061820548314,152.95015608875582,24.0,21.0,24.499,-0.0303,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
826,7,9,14.75,38.492293237770305,17.631564726256144,0.0,3.808047172315022,5.239061820548314,153.96917295108122,24.0,21.0,24.499,-0.0242,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
827,7,9,15.0,38.90403350981284,17.623710656900514,0.0,4.227641513713186,5.239061820548314,155.61613403925136,24.0,21.0,24.499,-0.0175,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
828,7,9,15.25,40.16432091187387,17.8045295172002,0.0,4.581692439235082,5.239061820548314,160.6572836474955,24.0,21.0,24.503,-0.0101,1.0,1,"High carbon emissions during peak hours, reducing cooling offset to prioritize energy savings."
